FID,OBJECTID,Join_Count,osm_id,BUFF_DIST,Shape_Leng
2558,8615,19,204063416,25.000000000000000,0.001527839766050
2559,8617,3,205305721,25.000000000000000,0.001527613431530
2560,8618,4,205306030,25.000000000000000,0.001527682494300
2561,8619,5,205306332,25.000000000000000,0.001527628025760
2562,8621,58,205312564,25.000000000000000,0.001527733597100
2563,8622,25,205313011,25.000000000000000,0.001527107016210
2564,8623,42,205366209,25.000000000000000,0.001527747560910
2565,8624,11,205366210,25.000000000000000,0.001527608702870
2566,8625,1,205366592,25.000000000000000,0.001527549888680
2567,8648,1,206796614,25.000000000000000,0.001527469237690
2568,8649,6,206797723,25.000000000000000,0.001527520768330
2569,8650,1,207734307,25.000000000000000,0.001527469237690
2570,8713,1,219727230,25.000000000000000,0.001526968767580
2571,8714,3,219846240,25.000000000000000,0.001527357052450
2572,8715,2,219846242,25.000000000000000,0.001527357052450
2573,8722,5,220231553,25.000000000000000,0.001527481191010
2574,8736,1,223171869,25.000000000000000,0.001526944390960
2575,8792,2,229761219,25.000000000000000,0.001527635936510
2576,8795,1,229761222,25.000000000000000,0.001527606290410
2577,8796,2,229772463,25.000000000000000,0.001527622175330
2578,8798,1,229772465,25.000000000000000,0.001527624355420
2579,8799,3,229772466,25.000000000000000,0.001527533419880
2580,8800,1,229772467,25.000000000000000,0.001527591873020
2581,8802,2,229772469,25.000000000000000,0.001527591873020
2582,8803,2,229772470,25.000000000000000,0.001527545297850
2583,8805,16,229772472,25.000000000000000,0.001527536132040
2584,8806,16,229772473,25.000000000000000,0.001527536132040
2585,8807,5,229772474,25.000000000000000,0.001527522054210
2586,8808,33,229772475,25.000000000000000,0.001527577678210
2587,8809,3,229772476,25.000000000000000,0.001527725947120
2588,8810,36,229772483,25.000000000000000,0.001527400389420
2589,8812,18,229772507,25.000000000000000,0.001527601902190
2590,8813,7,229772508,25.000000000000000,0.001527591934270
2591,8814,5,229784244,25.000000000000000,0.001527569659300
2592,8815,13,229784245,25.000000000000000,0.001527573828260
2593,8848,3,230473766,25.000000000000000,0.001526878866360
2594,8849,2,230473767,25.000000000000000,0.001526878866360
2595,8850,1,230473768,25.000000000000000,0.001526882818430
2596,8853,5,230473771,25.000000000000000,0.001526888417690
2597,8854,3,230477576,25.000000000000000,0.001526857053100
2598,8855,1,230477577,25.000000000000000,0.001526843643440
2599,8858,2,230477580,25.000000000000000,0.001526829143370
2600,8862,2,230480415,25.000000000000000,0.001526829810310
2601,8863,1,230480440,25.000000000000000,0.001526868725830
2602,8864,4,230480441,25.000000000000000,0.001526829810310
2603,8865,7,230480442,25.000000000000000,0.001526810111350
2604,8868,1,230483996,25.000000000000000,0.001526841603460
2605,8870,2,230485062,25.000000000000000,0.001528061779310
2606,8871,1,230485063,25.000000000000000,0.001528061152600
2607,8872,2,230485065,25.000000000000000,0.001528061779310
2608,8885,3,230486116,25.000000000000000,0.001528241508250
2609,8886,1,230486117,25.000000000000000,0.001528209225530
2610,8887,1,230486118,25.000000000000000,0.001528209225530
2611,8888,1,230486119,25.000000000000000,0.001528209225530
2612,8890,1,230486122,25.000000000000000,0.001528203123480
2613,8892,2,230486124,25.000000000000000,0.001528213111600
2614,8893,4,230486125,25.000000000000000,0.001528214473230
2615,8894,4,230486126,25.000000000000000,0.001528209475170
2616,8896,1,230486461,25.000000000000000,0.001526870630080
2617,8897,2,230486467,25.000000000000000,0.001526870630080
2618,8899,3,230891398,25.000000000000000,0.001527527561850
2619,8900,7,230891399,25.000000000000000,0.001527625325850
2620,8901,2,230891401,25.000000000000000,0.001527535272580
2621,8902,6,230891402,25.000000000000000,0.001527507339450
2622,8903,4,230894412,25.000000000000000,0.001527777861420
2623,8904,23,230894415,25.000000000000000,0.001527651922680
2624,8905,3,230894418,25.000000000000000,0.001527747559770
2625,8906,14,230896008,25.000000000000000,0.001527878528260
2626,8911,1,231333259,25.000000000000000,0.001526395410260
2627,8912,3,231333260,25.000000000000000,0.001526430410860
2628,8913,2,231333261,25.000000000000000,0.001526418593770
2629,8914,1,231333262,25.000000000000000,0.001526442218210
2630,8915,2,231333263,25.000000000000000,0.001526423015090
2631,8917,3,231333265,25.000000000000000,0.001526395410260
2632,8918,1,231333266,25.000000000000000,0.001526395207570
2633,8919,2,231333267,25.000000000000000,0.001526429009340
2634,8920,4,231333268,25.000000000000000,0.001526417180620
2635,8921,1,231333269,25.000000000000000,0.001526429454320
2636,8923,1,231333271,25.000000000000000,0.001526386509840
2637,8924,9,231333272,25.000000000000000,0.001526404165510
2638,8925,6,231333273,25.000000000000000,0.001526404165510
2639,8926,7,231333274,25.000000000000000,0.001526404165510
2640,8927,2,231333275,25.000000000000000,0.001526383032990
2641,8928,4,231333276,25.000000000000000,0.001526417180620
2642,8929,1,231333277,25.000000000000000,0.001526371090870
2643,8931,2,231333279,25.000000000000000,0.001526384190540
2644,8933,2,231333282,25.000000000000000,0.001526376417570
2645,8939,3,231333293,25.000000000000000,0.001526418593770
2646,8940,6,231333296,25.000000000000000,0.001526404165510
2647,8943,1,231333302,25.000000000000000,0.001526495583510
2648,8944,1,231333304,25.000000000000000,0.001526397598720
2649,8948,3,231333310,25.000000000000000,0.001526383032990
2650,8950,1,231333312,25.000000000000000,0.001526417180620
2651,8953,3,231333315,25.000000000000000,0.001526395410260
2652,8955,2,231333317,25.000000000000000,0.001526384190540
2653,8956,1,231333318,25.000000000000000,0.001526397598720
2654,8960,1,231333322,25.000000000000000,0.001526387655650
2655,8964,1,231333327,25.000000000000000,0.001526418593770
2656,8965,1,231333328,25.000000000000000,0.001526430410860
2657,8967,1,231333330,25.000000000000000,0.001526430410860
2658,8968,2,231333331,25.000000000000000,0.001526442218210
2659,8973,1,231333336,25.000000000000000,0.001526404165510
2660,8974,1,231333337,25.000000000000000,0.001526435855810
2661,8975,2,231333338,25.000000000000000,0.001526418593770
2662,8976,1,231333339,25.000000000000000,0.001526377040450
2663,8977,9,231333367,25.000000000000000,0.001526385755350
2664,8978,13,231333455,25.000000000000000,0.001526473937350
2665,8979,4,231333456,25.000000000000000,0.001526384440570
2666,8980,4,231333457,25.000000000000000,0.001526430410860
2667,8981,4,231333458,25.000000000000000,0.001526430410860
2668,8982,4,231333459,25.000000000000000,0.001526417180620
2669,8983,4,231333461,25.000000000000000,0.001526417180620
2670,8984,2,231333462,25.000000000000000,0.001526424631380
2671,8985,21,231333463,25.000000000000000,0.001526488575570
2672,8986,3,231337655,25.000000000000000,0.001526443379860
2673,8987,2,231337656,25.000000000000000,0.001526410538200
2674,8988,1,231337657,25.000000000000000,0.001526424631380
2675,8989,1,231337658,25.000000000000000,0.001526424421330
2676,8990,1,231337659,25.000000000000000,0.001526422182610
2677,8991,1,231337660,25.000000000000000,0.001526418794570
2678,8993,1,231337662,25.000000000000000,0.001526418794570
2679,8995,3,231337664,25.000000000000000,0.001526418717240
2680,8996,1,231337665,25.000000000000000,0.001526424631380
2681,8997,1,231337666,25.000000000000000,0.001526416326190
2682,9004,1,231337673,25.000000000000000,0.001526418794570
2683,9005,2,231337674,25.000000000000000,0.001526424421330
2684,9006,1,231337675,25.000000000000000,0.001526450554410
2685,9008,7,231337693,25.000000000000000,0.001526475920330
2686,9010,12,231436819,25.000000000000000,0.001526602226360
2687,9017,2,231436826,25.000000000000000,0.001526527560740
2688,9020,8,231436829,25.000000000000000,0.001526527560740
2689,9021,1,231436830,25.000000000000000,0.001526527835880
2690,9022,1,231436831,25.000000000000000,0.001526528392390
2691,9027,1,231436840,25.000000000000000,0.001526618662730
2692,9028,7,231436841,25.000000000000000,0.001526543227220
2693,9031,4,231436848,25.000000000000000,0.001526620842640
2694,9032,1,231436850,25.000000000000000,0.001526487384820
2695,9033,11,231436851,25.000000000000000,0.001526410539410
2696,9035,22,231436853,25.000000000000000,0.001526691747780
2697,9036,11,231436855,25.000000000000000,0.001526585024220
2698,9037,5,231436856,25.000000000000000,0.001526585024220
2699,9038,21,231436857,25.000000000000000,0.001526468816740
2700,9039,6,231436858,25.000000000000000,0.001526404165510
2701,9040,9,231436878,25.000000000000000,0.001526548940790
2702,9041,9,231436879,25.000000000000000,0.001526395633550
2703,9042,9,231436880,25.000000000000000,0.001526395633550
2704,9044,5,231521436,25.000000000000000,0.001526898766870
2705,9045,1,231521437,25.000000000000000,0.001526915194450
2706,9046,19,231521438,25.000000000000000,0.001526854200020
2707,9047,2,231521439,25.000000000000000,0.001526899860840
2708,9048,1,231521440,25.000000000000000,0.001526911607790
2709,9049,2,231521441,25.000000000000000,0.001526897398750
2710,9050,1,231521442,25.000000000000000,0.001526892651410
2711,9052,11,231521444,25.000000000000000,0.001526864190060
2712,9053,1,231521445,25.000000000000000,0.001526797103940
2713,9054,1,231521446,25.000000000000000,0.001526797103940
2714,9055,1,231521447,25.000000000000000,0.001526892651410
2715,9056,1,231521448,25.000000000000000,0.001526892997720
2716,9060,2,231521454,25.000000000000000,0.001526902747950
2717,9061,14,231521455,25.000000000000000,0.001526939671700
2718,9062,16,231521456,25.000000000000000,0.001526941150120
2719,9065,1,231521459,25.000000000000000,0.001526916200390
2720,9066,6,231521461,25.000000000000000,0.001526802305650
2721,9067,7,231522778,25.000000000000000,0.001526868295090
2722,9068,5,231522779,25.000000000000000,0.001526898766870
2723,9069,2,231522780,25.000000000000000,0.001526867284240
2724,9070,4,231522781,25.000000000000000,0.001526842672680
2725,9071,1,231522782,25.000000000000000,0.001526859932020
2726,9072,1,231522783,25.000000000000000,0.001526699280410
2727,9075,3,231522787,25.000000000000000,0.001526899860840
2728,9076,7,231522788,25.000000000000000,0.001526675996250
2729,9077,11,231522789,25.000000000000000,0.001526772059970
2730,9078,7,231522790,25.000000000000000,0.001526896550970
2731,9079,8,231522791,25.000000000000000,0.001526896550970
2732,9080,15,231522792,25.000000000000000,0.001526904180920
2733,9081,2,231522793,25.000000000000000,0.001526871809580
2734,9082,9,231522794,25.000000000000000,0.001526884321420
2735,9083,1,231522795,25.000000000000000,0.001526808374710
2736,9084,14,231522796,25.000000000000000,0.001526847607400
2737,9085,34,231522798,25.000000000000000,0.001526640707050
2738,9087,11,231522800,25.000000000000000,0.001526837725170
2739,9088,5,231522801,25.000000000000000,0.001526837725170
2740,9091,3,231525030,25.000000000000000,0.001526977448270
2741,9092,2,231525031,25.000000000000000,0.001526983824970
2742,9093,1,231525033,25.000000000000000,0.001526983174480
2743,9094,16,231525034,25.000000000000000,0.001526745033660
2744,9095,16,231525035,25.000000000000000,0.001526745033660
2745,9096,16,231525036,25.000000000000000,0.001526683618670
2746,9097,16,231525037,25.000000000000000,0.001526683618670
2747,9098,1,231527024,25.000000000000000,0.001526913965370
2748,9099,7,231527025,25.000000000000000,0.001526882818430
2749,9100,2,231527026,25.000000000000000,0.001526464671350
2750,9102,1,231527028,25.000000000000000,0.001526619496600
2751,9103,4,231527029,25.000000000000000,0.001526772059970
2752,9104,11,231527030,25.000000000000000,0.001526459847420
2753,9105,5,231527031,25.000000000000000,0.001526983824970
2754,9107,9,231527033,25.000000000000000,0.001526632625820
2755,9108,21,231527034,25.000000000000000,0.001526522473520
2756,9109,2,231527035,25.000000000000000,0.001526464671350
2757,9111,1,231527037,25.000000000000000,0.001526911607790
2758,9115,6,231528668,25.000000000000000,0.001526683597300
2759,9116,10,231528669,25.000000000000000,0.001526693885450
2760,9119,4,231776107,25.000000000000000,0.001527216404180
2761,9120,10,231776108,25.000000000000000,0.001527106894550
2762,9121,1,231776109,25.000000000000000,0.001527109392790
2763,9122,1,231776110,25.000000000000000,0.001527110949900
2764,9123,1,231776111,25.000000000000000,0.001527109392790
2765,9124,6,231776112,25.000000000000000,0.001527063862310
2766,9128,10,231776120,25.000000000000000,0.001527168731210
2767,9129,11,231776122,25.000000000000000,0.001527168731210
2768,9130,7,231776123,25.000000000000000,0.001526921931440
2769,9131,7,231776124,25.000000000000000,0.001526925783900
2770,9132,8,231776125,25.000000000000000,0.001527204110710
2771,9133,6,231776130,25.000000000000000,0.001527074877010
2772,9134,1,231776131,25.000000000000000,0.001527056158630
2773,9136,2,231776133,25.000000000000000,0.001526929519220
2774,9137,3,231776134,25.000000000000000,0.001526980118990
2775,9138,1,231778109,25.000000000000000,0.001527070730260
2776,9139,14,231778111,25.000000000000000,0.001527242513330
2777,9140,26,231778112,25.000000000000000,0.001527084873550
2778,9141,23,231778113,25.000000000000000,0.001527084873550
2779,9142,6,231778114,25.000000000000000,0.001527052785260
2780,9143,2,231778115,25.000000000000000,0.001527075412980
2781,9145,1,231778117,25.000000000000000,0.001527063105580
2782,9146,7,231778118,25.000000000000000,0.001527107016210
2783,9147,6,231778119,25.000000000000000,0.001527063862310
2784,9148,20,231778120,25.000000000000000,0.001527242513330
2785,9149,1,231778121,25.000000000000000,0.001527175228090
2786,9150,3,231778122,25.000000000000000,0.001527082794050
2787,9151,1,231778123,25.000000000000000,0.001527196495260
2788,9152,1,231778124,25.000000000000000,0.001527179218300
2789,9154,1,231778126,25.000000000000000,0.001527082447100
2790,9157,1,231778129,25.000000000000000,0.001527094531860
2791,9159,2,231778131,25.000000000000000,0.001527154965220
2792,9161,1,231778133,25.000000000000000,0.001527250591640
2793,9164,2,231778136,25.000000000000000,0.001527203662580
2794,9165,1,231778137,25.000000000000000,0.001527149451480
2795,9167,1,231778139,25.000000000000000,0.001527082447100
2796,9169,1,231778141,25.000000000000000,0.001527029077000
2797,9170,2,231778142,25.000000000000000,0.001527253344280
2798,9173,1,231778145,25.000000000000000,0.001527114393940
2799,9176,1,231778148,25.000000000000000,0.001527082447100
2800,9178,1,231778150,25.000000000000000,0.001527175228090
2801,9179,1,231778151,25.000000000000000,0.001527175456280
2802,9181,1,231778153,25.000000000000000,0.001527056158630
2803,9185,1,231778157,25.000000000000000,0.001527175228090
2804,9186,4,231778158,25.000000000000000,0.001527029420020
2805,9187,1,231778159,25.000000000000000,0.001527091125800
2806,9189,2,231778161,25.000000000000000,0.001527095514150
2807,9192,1,231778164,25.000000000000000,0.001527059487320
2808,9193,1,231778165,25.000000000000000,0.001527185733090
2809,9194,1,231778166,25.000000000000000,0.001527185733090
2810,9196,1,231778168,25.000000000000000,0.001527017730410
2811,9198,2,231778170,25.000000000000000,0.001527179712490
2812,9199,15,231778171,25.000000000000000,0.001527024318420
2813,9200,4,231778172,25.000000000000000,0.001527044187560
2814,9201,4,231778173,25.000000000000000,0.001527173723330
2815,9202,3,231778174,25.000000000000000,0.001527179712490
2816,9203,3,231778175,25.000000000000000,0.001527179712490
2817,9204,2,231778176,25.000000000000000,0.001527056158630
2818,9205,5,231778177,25.000000000000000,0.001527026120760
2819,9207,1,231778179,25.000000000000000,0.001527185733090
2820,9208,1,231778180,25.000000000000000,0.001527185733090
2821,9209,4,231781499,25.000000000000000,0.001527092692350
2822,9210,9,231781500,25.000000000000000,0.001527042273950
2823,9211,3,231781501,25.000000000000000,0.001527092692350
2824,9212,10,231781502,25.000000000000000,0.001527106894550
2825,9214,1,231781504,25.000000000000000,0.001527107657590
2826,9215,1,231781505,25.000000000000000,0.001527093653000
2827,9216,1,231781509,25.000000000000000,0.001527100530260
2828,9217,3,231781510,25.000000000000000,0.001526620173040
2829,9218,3,231781511,25.000000000000000,0.001526612733820
2830,9219,3,231781512,25.000000000000000,0.001526620173040
2831,9220,1,231781517,25.000000000000000,0.001526983174480
2832,9221,1,231781518,25.000000000000000,0.001526983824970
2833,9223,1,231781520,25.000000000000000,0.001527132621860
2834,9224,5,231781521,25.000000000000000,0.001527126803420
2835,9225,4,231783463,25.000000000000000,0.001527027992430
2836,9226,7,231783464,25.000000000000000,0.001527014023480
2837,9228,1,231783466,25.000000000000000,0.001526983670980
2838,9232,1,231783470,25.000000000000000,0.001526991128890
2839,9243,9,231783482,25.000000000000000,0.001526983425200
2840,9256,1,231785990,25.000000000000000,0.001527128824700
2841,9257,12,231785991,25.000000000000000,0.001527210800150
2842,9258,2,231785992,25.000000000000000,0.001527126563790
2843,9259,5,231785994,25.000000000000000,0.001527231248910
2844,9260,12,231785995,25.000000000000000,0.001527210800150
2845,9262,1,231785997,25.000000000000000,0.001527123265350
2846,9264,1,231785999,25.000000000000000,0.001527080622060
2847,9265,6,231786001,25.000000000000000,0.001527154647410
2848,9266,6,231786002,25.000000000000000,0.001527154647410
2849,9267,1,231786003,25.000000000000000,0.001527080622060
2850,9269,6,231786005,25.000000000000000,0.001527126563790
2851,9270,6,231786006,25.000000000000000,0.001527126563790
2852,9272,6,231786008,25.000000000000000,0.001527080622060
2853,9273,2,231786009,25.000000000000000,0.001527126563790
2854,9274,1,231786010,25.000000000000000,0.001527121764660
2855,9275,4,231786011,25.000000000000000,0.001527129863340
2856,9277,2,231786013,25.000000000000000,0.001527098621160
2857,9278,7,231786014,25.000000000000000,0.001527080622060
2858,9279,1,231786015,25.000000000000000,0.001527128824700
2859,9280,1,231786016,25.000000000000000,0.001527121764660
2860,9281,5,231786017,25.000000000000000,0.001527129863340
2861,9282,1,231786018,25.000000000000000,0.001527121764660
2862,9283,1,231786019,25.000000000000000,0.001527121764660
2863,9284,4,231786020,25.000000000000000,0.001527103691130
2864,9285,3,231786021,25.000000000000000,0.001527103691130
2865,9286,8,231786023,25.000000000000000,0.001527147550130
2866,9287,3,231786680,25.000000000000000,0.001527064049060
2867,9288,6,231786681,25.000000000000000,0.001526964173280
2868,9290,10,231786683,25.000000000000000,0.001526980608660
2869,9291,1,231786685,25.000000000000000,0.001526983324190
2870,9293,1,231787834,25.000000000000000,0.001527110949900
2871,9294,18,231787837,25.000000000000000,0.001527132509130
2872,9295,6,231787840,25.000000000000000,0.001526937567450
2873,9296,1,231787842,25.000000000000000,0.001526985319410
2874,9297,4,231787845,25.000000000000000,0.001526964437090
2875,9298,3,231787847,25.000000000000000,0.001526994812150
2876,9300,1,231787850,25.000000000000000,0.001526994812150
2877,9303,5,231787853,25.000000000000000,0.001526941916610
2878,9305,1,231791562,25.000000000000000,0.001526733384550
2879,9307,3,231791564,25.000000000000000,0.001526799889530
2880,9309,1,231791566,25.000000000000000,0.001526764642230
2881,9314,1,231791571,25.000000000000000,0.001526765116710
2882,9316,1,231791573,25.000000000000000,0.001526786926150
2883,9319,1,231791576,25.000000000000000,0.001526759599590
2884,9321,2,231791578,25.000000000000000,0.001526729129900
2885,9322,3,231791579,25.000000000000000,0.001526792637760
2886,9323,1,231791580,25.000000000000000,0.001526777994530
2887,9324,1,231791581,25.000000000000000,0.001526761176380
2888,9327,3,231791584,25.000000000000000,0.001526799889530
2889,9328,1,231791585,25.000000000000000,0.001526792637760
2890,9329,1,231791586,25.000000000000000,0.001526729065090
2891,9330,2,231791587,25.000000000000000,0.001526753135290
2892,9331,2,231791588,25.000000000000000,0.001526747558780
2893,9332,2,231791589,25.000000000000000,0.001526807618900
2894,9334,1,231791591,25.000000000000000,0.001526768040150
2895,9342,1,231791599,25.000000000000000,0.001526768040150
2896,9343,1,231791601,25.000000000000000,0.001526818535520
2897,9344,2,231791612,25.000000000000000,0.001526789639460
2898,9346,1,231791614,25.000000000000000,0.001526791401060
2899,9347,3,231791615,25.000000000000000,0.001526802731450
2900,9348,1,231791618,25.000000000000000,0.001526786926150
2901,9349,1,231793617,25.000000000000000,0.001526737242080
2902,9350,2,231793618,25.000000000000000,0.001526817756450
2903,9351,2,231793619,25.000000000000000,0.001526823713110
2904,9352,7,231793620,25.000000000000000,0.001526725440930
2905,9353,3,231793621,25.000000000000000,0.001526811062330
2906,9354,5,231793622,25.000000000000000,0.001526768040150
2907,9355,1,231793623,25.000000000000000,0.001526725713380
2908,9356,3,231793624,25.000000000000000,0.001526792637760
2909,9357,5,231793625,25.000000000000000,0.001526734545540
2910,9358,1,231793626,25.000000000000000,0.001526747555370
2911,9359,1,231793627,25.000000000000000,0.001526719312150
2912,9360,6,231793629,25.000000000000000,0.001526842916910
2913,9361,11,231800496,25.000000000000000,0.001527042273950
2914,9362,2,231800497,25.000000000000000,0.001527321957160
2915,9363,4,231800499,25.000000000000000,0.001527312039960
2916,9364,1,231800500,25.000000000000000,0.001527322420240
2917,9365,1,231800501,25.000000000000000,0.001527337944360
2918,9366,2,231800504,25.000000000000000,0.001527334083190
2919,9367,1,231800505,25.000000000000000,0.001527021554470
2920,9368,2,231800506,25.000000000000000,0.001527284569310
2921,9369,1,231800507,25.000000000000000,0.001527314756390
2922,9370,1,231800509,25.000000000000000,0.001527322420240
2923,9371,1,231800510,25.000000000000000,0.001527314756390
2924,9372,6,231800511,25.000000000000000,0.001527329041060
2925,9373,3,231800512,25.000000000000000,0.001527284569310
2926,9374,1,231800513,25.000000000000000,0.001527314756390
2927,9375,1,231800516,25.000000000000000,0.001527314756390
2928,9376,4,231800518,25.000000000000000,0.001527280970790
2929,9377,4,231800519,25.000000000000000,0.001527284569310
2930,9378,6,231800521,25.000000000000000,0.001527594575980
2931,9379,2,231800523,25.000000000000000,0.001527014359490
2932,9380,6,231800524,25.000000000000000,0.001527264723130
2933,9381,1,231800526,25.000000000000000,0.001527403761410
2934,9382,2,231800527,25.000000000000000,0.001527407613290
2935,9383,1,231800528,25.000000000000000,0.001527411334820
2936,9384,1,231800529,25.000000000000000,0.001527411469610
2937,9385,3,231800530,25.000000000000000,0.001527411469610
2938,9386,5,231800531,25.000000000000000,0.001527424350990
2939,9387,1,231800532,25.000000000000000,0.001527407613290
2940,9388,3,231800533,25.000000000000000,0.001527429868120
2941,9389,1,231800534,25.000000000000000,0.001527330702630
2942,9390,16,231800535,25.000000000000000,0.001527388199970
2943,9391,16,231800536,25.000000000000000,0.001527361182580
2944,9392,2,231800537,25.000000000000000,0.001527422510810
2945,9393,1,231800538,25.000000000000000,0.001527429868120
2946,9394,5,231800539,25.000000000000000,0.001527577110390
2947,9395,1,231800541,25.000000000000000,0.001527010919200
2948,9396,1,231800542,25.000000000000000,0.001527321957160
2949,9397,1,231800543,25.000000000000000,0.001527347542510
2950,9398,3,231800544,25.000000000000000,0.001527594575980
2951,9400,21,231805274,25.000000000000000,0.001526549489560
2952,9401,20,231805275,25.000000000000000,0.001526549489560
2953,9403,2,231805277,25.000000000000000,0.001526653100410
2954,9404,1,231805278,25.000000000000000,0.001526605881890
2955,9411,2,231805285,25.000000000000000,0.001526653100410
2956,9413,1,231805287,25.000000000000000,0.001526613979270
2957,9414,6,231805288,25.000000000000000,0.001526640707050
2958,9415,6,231805289,25.000000000000000,0.001526412541870
2959,9417,1,231805291,25.000000000000000,0.001526588152250
2960,9420,3,231805294,25.000000000000000,0.001526792613540
2961,9422,1,231805297,25.000000000000000,0.001526590329860
2962,9424,2,231805299,25.000000000000000,0.001526487618780
2963,9427,2,231805302,25.000000000000000,0.001526487224330
2964,9431,1,231805307,25.000000000000000,0.001526723905990
2965,9433,1,231805309,25.000000000000000,0.001526796158260
2966,9435,5,231805313,25.000000000000000,0.001526476353060
2967,9438,9,231805317,25.000000000000000,0.001526506328800
2968,9439,2,231805322,25.000000000000000,0.001526487224330
2969,9440,10,231805323,25.000000000000000,0.001526564074350
2970,9441,6,231805324,25.000000000000000,0.001526479803230
2971,9442,20,231805326,25.000000000000000,0.001526711401970
2972,9443,23,231805327,25.000000000000000,0.001526660777260
2973,9446,15,231805330,25.000000000000000,0.001526712869690
2974,9447,11,231805331,25.000000000000000,0.001526712869690
2975,9448,2,231805332,25.000000000000000,0.001526723905990
2976,9450,2,231808101,25.000000000000000,0.001526660734610
2977,9452,1,231808103,25.000000000000000,0.001526660965940
2978,9464,1,231808115,25.000000000000000,0.001526720344700
2979,9465,1,231808116,25.000000000000000,0.001526631947390
2980,9467,1,231808118,25.000000000000000,0.001526675011370
2981,9474,1,231808125,25.000000000000000,0.001526660734610
2982,9477,1,231808128,25.000000000000000,0.001526660734610
2983,9479,5,231808132,25.000000000000000,0.001526660965940
2984,9480,2,231808138,25.000000000000000,0.001527126321460
2985,9481,2,231808140,25.000000000000000,0.001527126321460
2986,9482,1,231808142,25.000000000000000,0.001527095247820
2987,9483,5,231808144,25.000000000000000,0.001527191881860
2988,9485,2,231808156,25.000000000000000,0.001527128974780
2989,9486,6,231808159,25.000000000000000,0.001526645358830
2990,9487,1,231808162,25.000000000000000,0.001526675012320
2991,9488,8,231808165,25.000000000000000,0.001526637320400
2992,9489,13,231808168,25.000000000000000,0.001526332566450
2993,9490,8,231810576,25.000000000000000,0.001526983425200
2994,9491,2,231810577,25.000000000000000,0.001526984009080
2995,9492,4,231810579,25.000000000000000,0.001526925783900
2996,9493,7,231810580,25.000000000000000,0.001526940878980
2997,9494,7,231810581,25.000000000000000,0.001526921931440
2998,9496,11,231810583,25.000000000000000,0.001526894743230
2999,9497,1,231810584,25.000000000000000,0.001526924599610
3000,9498,6,231810585,25.000000000000000,0.001526945354930
3001,9499,8,231811876,25.000000000000000,0.001526975948320
3002,9500,6,231811877,25.000000000000000,0.001527029861560
3003,9501,1,231811878,25.000000000000000,0.001526629036280
3004,9502,3,231811879,25.000000000000000,0.001527017764710
3005,9504,4,231811881,25.000000000000000,0.001526637636800
3006,9505,3,231811882,25.000000000000000,0.001526620173040
3007,9506,4,231811883,25.000000000000000,0.001526923973450
3008,9507,1,231820206,25.000000000000000,0.001526720769840
3009,9508,6,231820207,25.000000000000000,0.001526693884410
3010,9509,5,231820208,25.000000000000000,0.001526549304920
3011,9510,1,231820209,25.000000000000000,0.001526702256360
3012,9511,9,231820210,25.000000000000000,0.001526625489080
3013,9512,1,231820211,25.000000000000000,0.001526706239360
3014,9513,4,231820212,25.000000000000000,0.001526566786450
3015,9514,3,231820215,25.000000000000000,0.001526663224920
3016,9515,6,231820216,25.000000000000000,0.001526639336450
3017,9516,11,231820219,25.000000000000000,0.001526782627540
3018,9527,2,233471900,25.000000000000000,0.001527014359490
3019,9528,3,233471901,25.000000000000000,0.001527007050010
3020,9529,2,233471902,25.000000000000000,0.001527007050010
3021,9530,2,233471903,25.000000000000000,0.001526399266960
3022,9533,1,233471906,25.000000000000000,0.001527007050010
3023,9534,8,233471907,25.000000000000000,0.001526412450020
3024,9535,3,233471908,25.000000000000000,0.001526380518860
3025,9537,13,233471910,25.000000000000000,0.001526413094170
3026,9539,2,233471912,25.000000000000000,0.001526461079460
3027,9541,1,233471914,25.000000000000000,0.001527010919200
3028,9542,1,233471915,25.000000000000000,0.001527010919200
3029,9543,4,233472263,25.000000000000000,0.001526602854900
3030,9544,2,233473921,25.000000000000000,0.001527376101210
3031,9545,7,233473922,25.000000000000000,0.001527362013820
3032,9546,2,233473924,25.000000000000000,0.001527410969080
3033,9547,2,233473925,25.000000000000000,0.001526639736700
3034,9548,1,233473926,25.000000000000000,0.001527389293780
3035,9549,4,233473927,25.000000000000000,0.001527390811820
3036,9550,1,233473928,25.000000000000000,0.001527396239910
3037,9551,5,233473929,25.000000000000000,0.001527398466240
3038,9552,2,233473930,25.000000000000000,0.001527375367140
3039,9553,5,233473931,25.000000000000000,0.001527300499210
3040,9554,2,233473932,25.000000000000000,0.001527390811820
3041,9555,1,233473933,25.000000000000000,0.001527438904980
3042,9560,6,233473939,25.000000000000000,0.001527303225370
3043,9562,1,233473941,25.000000000000000,0.001527395896460
3044,9564,1,233473943,25.000000000000000,0.001527279933770
3045,9565,1,233473944,25.000000000000000,0.001527400894660
3046,9566,4,233473945,25.000000000000000,0.001527480095660
3047,9567,5,233473946,25.000000000000000,0.001527390811820
3048,9568,3,233473947,25.000000000000000,0.001527430425110
3049,9569,2,233473948,25.000000000000000,0.001527395896460
3050,9570,2,233473949,25.000000000000000,0.001526866893470
3051,9572,5,233473951,25.000000000000000,0.001527480095660
3052,9573,8,233473952,25.000000000000000,0.001527483357980
3053,9574,1,233473953,25.000000000000000,0.001527385488610
3054,9575,3,233473954,25.000000000000000,0.001527026370750
3055,9576,4,233473955,25.000000000000000,0.001527331567920
