FID,Type
1553,8
1554,0
1555,0
1556,0
1557,4
1558,1
1559,0
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,0
1568,0
1569,0
1570,3
1571,9
1572,0
1573,6
1574,6
1575,8
1576,8
1577,9
1578,8
1579,3
1580,8
1581,8
1582,8
1583,8
1584,8
1585,1
1586,0
1587,8
1588,8
1589,0
1590,0
1591,0
1592,8
1593,0
1594,0
1595,6
1596,3
1597,6
1598,6
1599,0
1600,0
1601,6
1602,6
1603,0
1604,0
1605,2
1606,3
1607,9
1608,3
1609,3
1610,2
1611,3
1612,2
1613,2
1614,0
1615,9
1616,6
1617,2
1618,0
1619,0
1620,3
1621,2
1622,3
1623,2
1624,2
1625,2
1626,0
1627,6
1628,2
1629,0
1630,0
1631,0
1632,8
1633,8
1634,0
1635,6
1636,2
1637,0
1638,8
1639,0
1640,0
1641,2
1642,6
1643,6
1644,9
1645,8
1646,9
1647,2
1648,0
1649,0
1650,6
1651,0
1652,0
1653,6
1654,6
1655,0
1656,6
1657,6
1658,6
1659,6
1660,6
1661,0
1662,0
1663,0
1664,6
1665,0
1666,6
1667,6
1668,6
1669,6
1670,6
1671,6
1672,0
1673,0
1674,0
1675,2
1676,8
1677,6
1678,8
1679,8
1680,8
1681,6
1682,6
1683,3
1684,8
1685,3
1686,8
1687,2
1688,0
1689,0
1690,6
1691,2
1692,2
1693,2
1694,8
1695,6
1696,0
1697,0
1698,0
1699,0
1700,0
1701,6
1702,0
1703,0
1704,8
1705,8
1706,0
1707,0
1708,6
1709,6
1710,3
1711,3
1712,8
1713,3
1714,9
1715,8
1716,8
1717,8
1718,8
1719,0
1720,6
1721,2
1722,6
1723,0
1724,3
1725,0
1726,6
1727,6
1728,0
1729,0
1730,0
1731,1
1732,6
1733,0
1734,0
1735,0
1736,1
1737,6
1738,6
1739,6
1740,0
1741,0
1742,6
1743,3
1744,6
1745,3
1746,6
1747,6
1748,6
1749,6
1750,6
1751,6
1752,6
1753,6
1754,3
1755,9
1756,0
1757,0
1758,6
1759,6
1760,6
1761,6
1762,6
1763,3
1764,3
1765,3
1766,3
1767,3
1768,3
1769,3
1770,6
1771,8
1772,6
1773,0
1774,8
1775,0
1776,6
1777,2
1778,0
1779,2
1780,6
1781,8
1782,0
1783,2
1784,8
1785,9
1786,6
1787,9
1788,3
1789,4
1790,9
1791,8
1792,8
1793,8
1794,0
1795,0
1796,8
1797,8
1798,6
1799,0
1800,9
1801,8
1802,0
1803,0
1804,8
1805,0
1806,0
1807,0
1808,0
1809,6
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,6
1817,2
1818,2
1819,3
1820,0
1821,0
1822,8
1823,0
1824,0
1825,5
1826,1
1827,0
1828,0
1829,0
1830,0
1831,2
1832,0
1833,0
1834,0
1835,8
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,6
1843,6
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,3
1853,3
1854,3
1855,6
1856,3
1857,0
1858,0
1859,0
1860,6
1861,0
1862,0
1863,8
1864,0
1865,6
1866,3
1867,0
1868,3
1869,4
1870,4
1871,1
1872,3
1873,1
1874,4
1875,8
1876,4
1877,0
1878,0
1879,0
1880,8
1881,3
1882,0
1883,8
1884,0
1885,0
1886,2
1887,0
1888,4
1889,0
1890,0
1891,0
1892,3
1893,0
1894,3
1895,3
1896,8
1897,9
1898,9
1899,9
1900,3
1901,8
1902,8
1903,0
1904,3
1905,1
1906,4
1907,0
1908,3
1909,3
1910,0
1911,0
1912,4
1913,4
1914,4
1915,3
1916,3
1917,3
1918,2
1919,3
1920,3
1921,9
1922,0
1923,3
1924,3
1925,8
1926,3
1927,3
1928,3
1929,3
1930,3
1931,3
1932,9
1933,0
1934,3
1935,3
1936,3
1937,3
1938,3
1939,3
1940,9
1941,0
1942,2
1943,0
1944,3
1945,9
1946,3
1947,9
1948,3
1949,3
1950,0
1951,0
1952,3
1953,9
1954,9
1955,3
1956,3
1957,3
1958,2
1959,3
1960,3
1961,3
1962,3
1963,3
1964,3
1965,3
1966,3
1967,8
1968,6
1969,6
1970,6
1971,8
1972,0
1973,2
1974,8
1975,8
1976,6
1977,8
1978,2
1979,8
1980,0
1981,3
1982,2
1983,8
1984,3
1985,8
1986,3
1987,3
1988,3
1989,3
1990,0
1991,3
1992,2
1993,2
1994,0
1995,2
1996,0
1997,6
1998,8
1999,8
2000,0
2001,2
2002,2
2003,0
2004,8
2005,6
2006,0
2007,0
2008,0
2009,0
2010,0
2011,6
2012,0
2013,2
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,2
2021,2
2022,2
2023,2
2024,2
2025,2
2026,2
2027,0
2028,2
2029,2
2030,0
2031,9
2032,0
2033,0
2034,0
2035,2
2036,2
2037,2
2038,0
2039,2
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,0
2053,0
2054,2
2055,0
2056,0
2057,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0
2065,8
2066,0
2067,0
2068,2
2069,2
2070,2
2071,2
2072,2
2073,0
2074,2
2075,2
2076,2
2077,2
2078,2
2079,2
2080,2
2081,0
2082,2
2083,2
2084,0
2085,2
2086,2
2087,0
2088,0
2089,2
2090,0
2091,0
2092,0
2093,0
2094,2
2095,0
2096,3
2097,0
2098,2
2099,2
2100,2
2101,0
2102,2
2103,0
2104,2
2105,0
2106,2
2107,2
2108,2
2109,2
2110,0
2111,2
2112,0
2113,0
2114,0
2115,0
2116,0
2117,6
2118,6
2119,8
2120,6
2121,6
2122,6
2123,1
2124,6
2125,5
2126,1
2127,1
2128,1
2129,1
2130,1
2131,2
2132,1
2133,2
2134,2
2135,2
2136,2
2137,2
2138,0
2139,2
2140,0
2141,0
2142,0
2143,0
2144,0
2145,0
2146,8
2147,0
2148,0
2149,0
2150,6
2151,5
2152,0
2153,0
2154,0
2155,0
2156,0
2157,0
2158,0
2159,0
2160,0
2161,6
2162,3
2163,3
2164,8
2165,0
2166,8
2167,3
2168,3
2169,2
2170,2
2171,3
2172,8
2173,3
2174,2
2175,3
2176,3
2177,3
2178,8
2179,8
2180,8
2181,8
2182,8
2183,0
2184,0
2185,0
2186,0
2187,2
2188,8
2189,0
2190,8
2191,0
2192,8
2193,6
2194,8
2195,6
2196,0
2197,0
2198,2
2199,0
2200,0
2201,2
2202,8
2203,0
2204,2
2205,6
2206,0
2207,0
2208,3
2209,3
2210,6
2211,6
2212,8
2213,0
2214,2
2215,6
2216,6
2217,6
2218,2
2219,2
2220,6
2221,0
2222,2
2223,0
2224,0
2225,0
2226,0
2227,0
2228,6
2229,0
2230,6
2231,6
2232,0
2233,0
2234,0
2235,6
2236,6
2237,0
2238,0
2239,0
2240,6
2241,0
2242,6
2243,0
2244,6
2245,6
2246,2
2247,6
2248,6
2249,6
2250,3
2251,2
2252,2
2253,2
2254,6
2255,6
2256,6
2257,0
2258,6
2259,6
2260,2
2261,2
2262,2
2263,6
2264,0
2265,6
2266,6
2267,0
2268,6
2269,0
2270,6
2271,6
2272,0
2273,6
2274,0
2275,6
2276,0
2277,0
2278,6
2279,8
2280,6
2281,4
2282,0
2283,0
2284,6
2285,6
2286,6
2287,0
2288,0
2289,0
2290,0
2291,0
2292,0
2293,0
2294,0
2295,0
2296,1
2297,6
2298,8
2299,8
2300,8
2301,0
2302,3
2303,0
2304,0
2305,8
2306,0
2307,0
2308,0
2309,3
2310,6
2311,2
2312,2
2313,2
2314,1
2315,2
2316,2
2317,2
2318,2
2319,3
2320,2
2321,3
2322,0
2323,0
2324,8
2325,0
2326,0
2327,0
2328,0
2329,8
2330,0
2331,0
2332,0
2333,8
2334,0
2335,0
2336,0
2337,6
2338,8
2339,6
2340,0
2341,0
2342,0
2343,8
2344,0
2345,0
2346,0
2347,4
2348,0
2349,0
2350,2
2351,2
2352,2
2353,6
2354,0
2355,2
2356,0
2357,0
2358,0
2359,0
2360,6
2361,0
2362,0
2363,0
2364,0
2365,0
2366,0
2367,6
2368,0
2369,0
2370,0
2371,0
2372,6
2373,6
2374,6
2375,6
2376,6
2377,6
2378,6
2379,0
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2386,0
2387,0
2388,0
2389,8
2390,0
2391,0
2392,8
2393,0
2394,8
2395,0
2396,0
2397,3
2398,8
2399,0
2400,0
2401,0
2402,0
2403,1
2404,0
2405,1
2406,0
2407,0
2408,0
2409,8
2410,8
2411,8
2412,0
2413,0
2414,0
2415,0
2416,0
2417,0
2418,6
2419,6
2420,0
2421,0
2422,6
2423,8
2424,2
2425,2
2426,8
2427,8
2428,8
2429,8
2430,8
2431,8
2432,8
2433,8
2434,6
2435,8
2436,8
2437,0
2438,0
2439,0
2440,0
2441,6
2442,6
2443,6
2444,6
2445,0
2446,6
2447,0
2448,0
2449,8
2450,2
2451,2
2452,8
2453,2
2454,8
2455,8
2456,3
2457,0
2458,0
2459,1
2460,0
2461,8
2462,8
2463,8
2464,8
2465,8
2466,0
2467,0
2468,6
2469,0
2470,6
2471,6
2472,0
2473,0
2474,0
2475,1
2476,0
2477,0
2478,0
2479,0
2480,0
2481,6
2482,0
2483,0
2484,0
2485,0
2486,0
2487,0
2488,0
2489,0
2490,0
2491,6
2492,6
2493,8
2494,8
2495,8
2496,9
2497,9
2498,6
2499,0
2500,6
2501,0
2502,3
2503,0
2504,8
2505,2
2506,0
2507,1
2508,0
2509,0
2510,0
2511,3
2512,0
2513,6
2514,8
2515,9
2516,8
2517,0
2518,3
2519,6
2520,3
2521,6
2522,6
2523,6
2524,8
2525,3
2526,8
2527,3
2528,0
2529,3
2530,0
2531,0
2532,8
2533,0
2534,3
2535,3
2536,3
2537,3
2538,6
2539,3
2540,8
2541,3
2542,2
2543,0
2544,0
2545,0
2546,6
2547,0
2548,0
2549,0
2550,0
2551,0
2552,6
2553,6
2554,0
2555,2
2556,0
2557,0
2558,0
2559,1
2560,1
2561,0
2562,6
2563,8
2564,3
2565,3
2566,3
2567,2
2568,0
2569,2
2570,0
2571,1
2572,1
2573,2
2574,3
2575,3
2576,3
2577,6
2578,3
2579,0
2580,0
2581,3
2582,0
2583,0
2584,0
2585,3
2586,3
2587,3
2588,3
2589,3
2590,3
2591,3
2592,0
2593,8
2594,0
2595,8
2596,0
2597,0
2598,0
2599,0
2600,0
2601,0
2602,0
2603,0
2604,0
2605,0
2606,0
2607,0
2608,3
2609,4
2610,3
2611,4
2612,0
2613,3
2614,3
2615,4
2616,0
2617,0
2618,0
2619,2
2620,0
2621,0
2622,0
2623,0
2624,0
2625,8
2626,0
2627,8
2628,1
2629,8
2630,8
2631,0
2632,0
2633,8
2634,1
2635,8
2636,0
2637,0
2638,1
2639,0
2640,6
2641,1
2642,2
2643,0
2644,2
2645,1
2646,1
2647,3
2648,0
2649,2
2650,1
2651,6
2652,0
2653,0
2654,0
2655,1
2656,8
2657,8
2658,8
2659,0
2660,2
2661,0
2662,0
2663,2
2664,3
2665,0
2666,8
2667,8
2668,1
2669,1
2670,2
2671,0
2672,3
2673,0
2674,0
2675,0
2676,0
2677,1
2678,0
2679,0
2680,0
2681,0
2682,0
2683,0
2684,3
2685,3
2686,3
2687,3
2688,3
2689,3
2690,3
2691,3
2692,3
2693,3
2694,0
2695,1
2696,6
2697,3
2698,3
2699,0
2700,0
2701,3
2702,1
2703,1
2704,2
2705,2
2706,0
2707,2
2708,0
2709,3
2710,0
2711,0
2712,0
2713,0
2714,0
2715,3
2716,3
2717,3
2718,3
2719,2
2720,0
2721,0
2722,0
2723,0
2724,0
2725,0
2726,0
2727,2
2728,0
2729,0
2730,1
2731,1
2732,3
2733,2
2734,3
2735,2
2736,0
2737,0
2738,0
2739,0
2740,3
2741,2
2742,6
2743,0
2744,0
2745,1
2746,1
2747,2
2748,8
2749,0
2750,0
2751,0
2752,6
2753,3
2754,0
2755,0
2756,0
2757,8
2758,0
2759,6
2760,6
2761,3
2762,0
2763,0
2764,0
2765,0
2766,8
2767,8
2768,1
2769,1
2770,2
2771,0
2772,0
2773,0
2774,2
2775,1
2776,5
2777,6
2778,6
2779,1
2780,1
2781,0
2782,0
2783,0
2784,0
2785,6
2786,0
2787,0
2788,0
2789,0
2790,2
2791,6
2792,4
2793,5
2794,6
2795,0
2796,2
2797,4
2798,6
2799,0
2800,6
2801,6
2802,0
2803,6
2804,0
2805,6
2806,2
2807,2
2808,0
2809,0
2810,2
2811,0
2812,0
2813,0
2814,6
2815,6
2816,6
2817,0
2818,2
2819,0
2820,0
2821,6
2822,6
2823,6
2824,3
2825,6
2826,1
2827,1
2828,6
2829,6
2830,6
2831,2
2832,2
2833,1
2834,1
2835,6
2836,0
2837,0
2838,0
2839,6
2840,6
2841,8
2842,6
2843,8
2844,8
2845,8
2846,2
2847,6
2848,6
2849,1
2850,6
2851,6
2852,2
2853,6
2854,1
2855,8
2856,1
2857,2
2858,8
2859,8
2860,2
2861,8
2862,8
2863,1
2864,1
2865,8
2866,0
2867,6
2868,0
2869,6
2870,0
2871,8
2872,1
2873,6
2874,0
2875,0
2876,0
2877,8
2878,0
2879,6
2880,3
2881,0
2882,6
2883,3
2884,0
2885,1
2886,0
2887,0
2888,6
2889,6
2890,6
2891,3
2892,3
2893,6
2894,0
2895,0
2896,2
2897,1
2898,0
2899,0
2900,6
2901,6
2902,2
2903,0
2904,6
2905,6
2906,0
2907,0
2908,6
2909,3
2910,6
2911,0
2912,0
2913,6
2914,8
2915,6
2916,3
2917,8
2918,8
2919,2
2920,6
2921,3
2922,3
2923,0
2924,8
2925,6
2926,0
2927,0
2928,6
2929,6
2930,2
2931,1
2932,2
2933,2
2934,2
2935,8
2936,2
2937,2
2938,3
2939,2
2940,0
2941,0
2942,2
2943,2
2944,8
2945,0
2946,6
2947,1
2948,8
2949,6
2950,8
2951,0
2952,0
2953,0
2954,0
2955,0
2956,0
