FID,Type
1553,0
1554,0
1555,0
1556,6
1557,0
1558,0
1559,0
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,6
1572,0
1573,6
1574,0
1575,6
1576,6
1577,0
1578,0
1579,3
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,6
1589,0
1590,0
1591,0
1592,0
1593,0
1594,0
1595,0
1596,3
1597,6
1598,0
1599,6
1600,0
1601,6
1602,0
1603,0
1604,0
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0
1615,6
1616,0
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,0
1624,0
1625,0
1626,0
1627,0
1628,0
1629,0
1630,0
1631,0
1632,0
1633,0
1634,0
1635,0
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,6
1644,6
1645,0
1646,6
1647,0
1648,0
1649,6
1650,0
1651,0
1652,0
1653,2
1654,6
1655,6
1656,0
1657,6
1658,6
1659,6
1660,6
1661,6
1662,0
1663,6
1664,6
1665,0
1666,0
1667,0
1668,0
1669,0
1670,0
1671,6
1672,0
1673,0
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,0
1687,6
1688,0
1689,0
1690,0
1691,6
1692,0
1693,6
1694,0
1695,0
1696,6
1697,0
1698,0
1699,6
1700,0
1701,0
1702,6
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,0
1710,0
1711,0
1712,0
1713,6
1714,0
1715,0
1716,6
1717,6
1718,0
1719,0
1720,0
1721,0
1722,0
1723,0
1724,0
1725,0
1726,0
1727,0
1728,0
1729,6
1730,0
1731,0
1732,0
1733,6
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0
1741,0
1742,0
1743,3
1744,0
1745,6
1746,6
1747,0
1748,6
1749,6
1750,6
1751,6
1752,6
1753,6
1754,0
1755,6
1756,0
1757,0
1758,0
1759,0
1760,0
1761,0
1762,0
1763,6
1764,6
1765,0
1766,6
1767,0
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,6
1789,0
1790,0
1791,0
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,6
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,6
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,6
1829,0
1830,0
1831,6
1832,0
1833,6
1834,6
1835,0
1836,6
1837,0
1838,6
1839,6
1840,0
1841,6
1842,6
1843,6
1844,6
1845,6
1846,0
1847,0
1848,0
1849,0
1850,0
1851,6
1852,0
1853,0
1854,0
1855,0
1856,6
1857,0
1858,0
1859,0
1860,0
1861,6
1862,0
1863,6
1864,0
1865,6
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,6
1874,6
1875,0
1876,0
1877,0
1878,0
1879,0
1880,6
1881,0
1882,6
1883,0
1884,0
1885,0
1886,0
1887,0
1888,6
1889,0
1890,6
1891,6
1892,6
1893,0
1894,0
1895,0
1896,0
1897,6
1898,0
1899,0
1900,6
1901,0
1902,0
1903,0
1904,6
1905,0
1906,0
1907,0
1908,6
1909,0
1910,0
1911,3
1912,0
1913,6
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0
1924,6
1925,0
1926,0
1927,6
1928,0
1929,6
1930,0
1931,0
1932,0
1933,0
1934,6
1935,0
1936,0
1937,0
1938,6
1939,0
1940,0
1941,6
1942,6
1943,6
1944,6
1945,0
1946,0
1947,6
1948,0
1949,0
1950,0
1951,6
1952,0
1953,6
1954,0
1955,0
1956,6
1957,0
1958,0
1959,0
1960,6
1961,0
1962,0
1963,3
1964,0
1965,0
1966,0
1967,0
1968,6
1969,6
1970,6
1971,6
1972,3
1973,0
1974,3
1975,3
1976,0
1977,3
1978,0
1979,0
1980,0
1981,0
1982,0
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,3
1995,0
1996,0
1997,6
1998,0
1999,0
2000,0
2001,0
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,3
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,3
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,0
2053,0
2054,0
2055,0
2056,0
2057,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0
2065,0
2066,0
2067,0
2068,0
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,0
2077,0
2078,0
2079,0
2080,0
2081,0
2082,0
2083,0
2084,0
2085,0
2086,0
2087,0
2088,0
2089,0
2090,0
2091,0
2092,0
2093,0
2094,0
2095,0
2096,0
2097,0
2098,0
2099,0
2100,0
2101,0
2102,0
2103,0
2104,0
2105,0
2106,0
2107,0
2108,0
2109,0
2110,6
2111,0
2112,0
2113,0
2114,0
2115,0
2116,0
2117,0
2118,0
2119,0
2120,0
2121,0
2122,0
2123,0
2124,0
2125,0
2126,0
2127,0
2128,0
2129,0
2130,0
2131,0
2132,0
2133,0
2134,0
2135,0
2136,0
2137,0
2138,0
2139,0
2140,0
2141,0
2142,0
2143,0
2144,0
2145,0
2146,0
2147,0
2148,0
2149,0
2150,0
2151,0
2152,0
2153,0
2154,0
2155,0
2156,0
2157,0
2158,0
2159,0
2160,0
2161,0
2162,0
2163,0
2164,0
2165,0
2166,0
2167,0
2168,0
2169,0
2170,0
2171,0
2172,0
2173,0
2174,0
2175,0
2176,0
2177,0
2178,0
2179,0
2180,6
2181,0
2182,0
2183,0
2184,0
2185,0
2186,6
2187,0
2188,0
2189,0
2190,0
2191,0
2192,0
2193,0
2194,0
2195,6
2196,0
2197,0
2198,0
2199,0
2200,0
2201,0
2202,0
2203,0
2204,0
2205,0
2206,0
2207,0
2208,6
2209,0
2210,0
2211,0
2212,6
2213,0
2214,0
2215,0
2216,0
2217,0
2218,0
2219,0
2220,0
2221,0
2222,0
2223,0
2224,0
2225,0
2226,0
2227,0
